Hash,Refatoração,Descrição
3d15669b3bbc1ec2388c7b10a734a5af80ff9ef8,ADD_CLASS_ANNOTATION, Add Class Annotation Add Class Annotation	@Deprecated in class com.xxl.job.admin.core.enums.ExecutorFailStrategyEnum
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,RENAME_PARAMETER, Rename Parameter Rename Parameter	jobName : String to jobId : int in method public pageListCount(offset int  pagesize int  jobGroup int  jobId int  triggerTimeStart Date  triggerTimeEnd Date) : int from class com.xxl.job.admin.dao.IXxlJobLogDao
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	jobName : String to jobId : int in method public pageListCount(offset int  pagesize int  jobGroup int  jobId int  triggerTimeStart Date  triggerTimeEnd Date) : int from class com.xxl.job.admin.dao.IXxlJobLogDao
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,RENAME_PARAMETER, Rename Parameter Rename Parameter	jobGroup : int to id : int in method public remove(id int) : ReturnT<String> from class com.xxl.job.admin.service.IXxlJobService
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,REMOVE_PARAMETER, Remove Parameter Remove Parameter	jobName : String in method public remove(jobGroup int  jobName String) : ReturnT<String> from class com.xxl.job.admin.service.IXxlJobService
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,RENAME_PARAMETER, Rename Parameter Rename Parameter	jobGroup : int to id : int in method public pause(id int) : ReturnT<String> from class com.xxl.job.admin.service.IXxlJobService
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,REMOVE_PARAMETER, Remove Parameter Remove Parameter	jobName : String in method public pause(jobGroup int  jobName String) : ReturnT<String> from class com.xxl.job.admin.service.IXxlJobService
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,RENAME_PARAMETER, Rename Parameter Rename Parameter	jobGroup : int to id : int in method public resume(id int) : ReturnT<String> from class com.xxl.job.admin.service.IXxlJobService
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,REMOVE_PARAMETER, Remove Parameter Remove Parameter	jobName : String in method public resume(jobGroup int  jobName String) : ReturnT<String> from class com.xxl.job.admin.service.IXxlJobService
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,RENAME_PARAMETER, Rename Parameter Rename Parameter	jobGroup : int to id : int in method public triggerJob(id int) : ReturnT<String> from class com.xxl.job.admin.service.IXxlJobService
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,REMOVE_PARAMETER, Remove Parameter Remove Parameter	jobName : String in method public triggerJob(jobGroup int  jobName String) : ReturnT<String> from class com.xxl.job.admin.service.IXxlJobService
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,RENAME_PARAMETER, Rename Parameter Rename Parameter	jobGroup : int to id : int in method public resume(id int) : ReturnT<String> from class com.xxl.job.admin.service.impl.XxlJobServiceImpl
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,REMOVE_PARAMETER, Remove Parameter Remove Parameter	jobName : String in method public resume(jobGroup int  jobName String) : ReturnT<String> from class com.xxl.job.admin.service.impl.XxlJobServiceImpl
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,REMOVE_PARAMETER, Remove Parameter Remove Parameter	jobGroup : String in method public kill(jobGroup String  jobName String) : ReturnT<String> from class com.xxl.job.core.biz.ExecutorBiz
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,REMOVE_PARAMETER, Remove Parameter Remove Parameter	jobName : String in method public kill(jobGroup String  jobName String) : ReturnT<String> from class com.xxl.job.core.biz.ExecutorBiz
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,REMOVE_PARAMETER, Remove Parameter Remove Parameter	job_name : String in method public load(job_group String  job_name String) : String from class com.xxl.job.core.glue.loader.GlueLoader
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,ADD_PARAMETER, Add Parameter Add Parameter	jobId : int in method public load(jobId int) : String from class com.xxl.job.core.glue.loader.GlueLoader
d66bdc88113ed9e25b09b6a3b547338e794b0f0a,REMOVE_PARAMETER, Remove Parameter Remove Parameter	job_group : String in method public load(job_group String  job_name String) : String from class com.xxl.job.core.glue.loader.GlueLoader
d54d679edbad85c212c972a57a8b87dff0b8e7ad,RENAME_PARAMETER, Rename Parameter Rename Parameter	key : String to keys : Set<String> in method public registry(keys Set<String>  value String) : boolean from class com.xxl.job.core.executor.XxlJobExecutor.ExecutorServiceRegistry
d54d679edbad85c212c972a57a8b87dff0b8e7ad,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	key : String to keys : Set<String> in method public registry(keys Set<String>  value String) : boolean from class com.xxl.job.core.executor.XxlJobExecutor.ExecutorServiceRegistry
d54d679edbad85c212c972a57a8b87dff0b8e7ad,RENAME_PARAMETER, Rename Parameter Rename Parameter	key : String to keys : Set<String> in method public remove(keys Set<String>  value String) : boolean from class com.xxl.job.core.executor.XxlJobExecutor.ExecutorServiceRegistry
d54d679edbad85c212c972a57a8b87dff0b8e7ad,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	key : String to keys : Set<String> in method public remove(keys Set<String>  value String) : boolean from class com.xxl.job.core.executor.XxlJobExecutor.ExecutorServiceRegistry
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_METHOD, Rename Method Rename Method	public getJobTriggerUuid() : String renamed to public getTriggerMsg() : String in class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_METHOD, Rename Method Rename Method	public setJobTriggerUuid(jobTriggerUuid String) : void renamed to public setJobName(jobName String) : void in class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_METHOD, Rename Method Rename Method	public getJobHandleName() : String renamed to public getJobName() : String in class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_METHOD, Rename Method Rename Method	public setJobHandleName(jobHandleName String) : void renamed to public setJobClass(jobClass String) : void in class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_METHOD, Rename Method Rename Method	public getTriggerDetailLog() : String renamed to public getJobData() : String in class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_METHOD, Rename Method Rename Method	public setTriggerDetailLog(triggerDetailLog String) : void renamed to public setTriggerMsg(triggerMsg String) : void in class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_METHOD, Rename Method Rename Method	public getHandleDetailLog() : String renamed to public getHandleMsg() : String in class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_METHOD, Rename Method Rename Method	public setHandleDetailLog(handleDetailLog String) : void renamed to public setHandleMsg(handleMsg String) : void in class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_PARAMETER, Rename Parameter Rename Parameter	jobTriggerUuid : String to jobName : String in method public setJobName(jobName String) : void from class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_PARAMETER, Rename Parameter Rename Parameter	jobHandleName : String to jobClass : String in method public setJobClass(jobClass String) : void from class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_PARAMETER, Rename Parameter Rename Parameter	triggerDetailLog : String to triggerMsg : String in method public setTriggerMsg(triggerMsg String) : void from class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_PARAMETER, Rename Parameter Rename Parameter	handleDetailLog : String to handleMsg : String in method public setHandleMsg(handleMsg String) : void from class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_ATTRIBUTE, Rename Attribute Rename Attribute	jobTriggerUuid : String to jobName : String in class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_ATTRIBUTE, Rename Attribute Rename Attribute	jobHandleName : String to jobClass : String in class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,ENCAPSULATE_ATTRIBUTE, Encapsulate Attribute Encapsulate Attribute	private jobClass : String from class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_ATTRIBUTE, Rename Attribute Rename Attribute	triggerDetailLog : String to triggerMsg : String in class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_ATTRIBUTE, Rename Attribute Rename Attribute	handleDetailLog : String to handleMsg : String in class com.xxl.job.core.model.XxlJobLog
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_VARIABLE, Rename Variable Rename Variable	handlerDate : Map<String String> to handlerData : Map<String String> in method public run() : void from class com.xxl.job.client.handler.HandlerRepository.HandlerThread
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_VARIABLE, Rename Variable Rename Variable	jobHandleDetail : String to _msg : String in method public run() : void from class com.xxl.job.client.handler.HandlerRepository.HandlerThread
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_VARIABLE, Rename Variable Rename Variable	_triggerUuid : String to _triggerLogUrl : String in method public run() : void from class com.xxl.job.client.handler.HandlerRepository.HandlerThread
87ce15368ece1582dae064e3cfe988e80eddb88f,LOCALIZE_PARAMETER, Localize Parameter Localize Parameter	handleName : String to _handleName : String in method public pushHandleQueue(_param Map<String String>) : String from class com.xxl.job.client.handler.HandlerRepository
87ce15368ece1582dae064e3cfe988e80eddb88f,REMOVE_PARAMETER, Remove Parameter Remove Parameter	triggerUuid : String in method public pushHandleQueue(triggerUuid String  handleName String  _param Map<String String>) : String from class com.xxl.job.client.handler.HandlerRepository
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_METHOD, Rename Method Rename Method	public sendHex(reqURL String  queryString String) : String renamed to public post(reqURL String  params Map<String String>) : String[] in class com.xxl.job.client.util.HttpUtil
87ce15368ece1582dae064e3cfe988e80eddb88f,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	httpGet : HttpGet to httpPost : HttpPost in method public post(reqURL String  params Map<String String>) : String[] from class com.xxl.job.client.util.HttpUtil
87ce15368ece1582dae064e3cfe988e80eddb88f,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	e : ClientProtocolException to e : Exception in method public post(reqURL String  params Map<String String>) : String[] from class com.xxl.job.client.util.HttpUtil
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_VARIABLE, Rename Variable Rename Variable	httpGet : HttpGet to httpPost : HttpPost in method public post(reqURL String  params Map<String String>) : String[] from class com.xxl.job.client.util.HttpUtil
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_VARIABLE, Rename Variable Rename Variable	responseContent : String to responseMsg : String in method public post(reqURL String  params Map<String String>) : String[] from class com.xxl.job.client.util.HttpUtil
87ce15368ece1582dae064e3cfe988e80eddb88f,CHANGE_RETURN_TYPE, Change Return Type Change Return Type	String to String[] in method public post(reqURL String  params Map<String String>) : String[] from class com.xxl.job.client.util.HttpUtil
87ce15368ece1582dae064e3cfe988e80eddb88f,RENAME_PARAMETER, Rename Parameter Rename Parameter	queryString : String to params : Map<String String> in method public post(reqURL String  params Map<String String>) : String[] from class com.xxl.job.client.util.HttpUtil
87ce15368ece1582dae064e3cfe988e80eddb88f,CHANGE_PARAMETER_TYPE, Change Parameter Type Change Parameter Type	queryString : String to params : Map<String String> in method public post(reqURL String  params Map<String String>) : String[] from class com.xxl.job.client.util.HttpUtil
87ce15368ece1582dae064e3cfe988e80eddb88f,EXTRACT_CLASS, Extract Class Extract Class	com.xxl.job.controller.JobController from class com.xxl.job.controller.IndexController
87ce15368ece1582dae064e3cfe988e80eddb88f,MOVE_OPERATION, Move Method Move Method	public add(request HttpServletRequest) : ReturnT<String> from class com.xxl.job.controller.IndexController to public add(request HttpServletRequest) : ReturnT<String> from class com.xxl.job.controller.JobController
87ce15368ece1582dae064e3cfe988e80eddb88f,MODIFY_METHOD_ANNOTATION, Modify Method Annotation Modify Method Annotation	@RequestMapping("/job/add") to @RequestMapping("/add") in method public add(request HttpServletRequest) : ReturnT<String> from class com.xxl.job.controller.JobController
87ce15368ece1582dae064e3cfe988e80eddb88f,MOVE_OPERATION, Move Method Move Method	public reschedule(triggerKeyName String  cronExpression String) : ReturnT<String> from class com.xxl.job.controller.IndexController to public reschedule(triggerKeyName String  cronExpression String) : ReturnT<String> from class com.xxl.job.controller.JobController
87ce15368ece1582dae064e3cfe988e80eddb88f,MODIFY_METHOD_ANNOTATION, Modify Method Annotation Modify Method Annotation	@RequestMapping("/job/reschedule") to @RequestMapping("/reschedule") in method public reschedule(triggerKeyName String  cronExpression String) : ReturnT<String> from class com.xxl.job.controller.JobController
87ce15368ece1582dae064e3cfe988e80eddb88f,MOVE_OPERATION, Move Method Move Method	public remove(triggerKeyName String) : ReturnT<String> from class com.xxl.job.controller.IndexController to public remove(triggerKeyName String) : ReturnT<String> from class com.xxl.job.controller.JobController
87ce15368ece1582dae064e3cfe988e80eddb88f,MODIFY_METHOD_ANNOTATION, Modify Method Annotation Modify Method Annotation	@RequestMapping("/job/remove") to @RequestMapping("/remove") in method public remove(triggerKeyName String) : ReturnT<String> from class com.xxl.job.controller.JobController
87ce15368ece1582dae064e3cfe988e80eddb88f,MOVE_OPERATION, Move Method Move Method	public pause(triggerKeyName String) : ReturnT<String> from class com.xxl.job.controller.IndexController to public pause(triggerKeyName String) : ReturnT<String> from class com.xxl.job.controller.JobController
87ce15368ece1582dae064e3cfe988e80eddb88f,MODIFY_METHOD_ANNOTATION, Modify Method Annotation Modify Method Annotation	@RequestMapping("/job/pause") to @RequestMapping("/pause") in method public pause(triggerKeyName String) : ReturnT<String> from class com.xxl.job.controller.JobController
87ce15368ece1582dae064e3cfe988e80eddb88f,MOVE_OPERATION, Move Method Move Method	public resume(triggerKeyName String) : ReturnT<String> from class com.xxl.job.controller.IndexController to public resume(triggerKeyName String) : ReturnT<String> from class com.xxl.job.controller.JobController
87ce15368ece1582dae064e3cfe988e80eddb88f,MODIFY_METHOD_ANNOTATION, Modify Method Annotation Modify Method Annotation	@RequestMapping("/job/resume") to @RequestMapping("/resume") in method public resume(triggerKeyName String) : ReturnT<String> from class com.xxl.job.controller.JobController
87ce15368ece1582dae064e3cfe988e80eddb88f,MOVE_OPERATION, Move Method Move Method	public triggerJob(triggerKeyName String) : ReturnT<String> from class com.xxl.job.controller.IndexController to public triggerJob(triggerKeyName String) : ReturnT<String> from class com.xxl.job.controller.JobController
87ce15368ece1582dae064e3cfe988e80eddb88f,MODIFY_METHOD_ANNOTATION, Modify Method Annotation Modify Method Annotation	@RequestMapping("/job/trigger") to @RequestMapping("/trigger") in method public triggerJob(triggerKeyName String) : ReturnT<String> from class com.xxl.job.controller.JobController
a83c21a43aa317cc02d3537661406abc1c46d5c5,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	connector : SelectChannelConnector to connector : ServerConnector in method public run() : void from class com.xxl.job.core.rpc.netcom.jetty.server.JettyServer.start.new Thread.new Runnable
f754b1ce6d99b6a611e806905c27c9753e4b1e4a,REMOVE_CLASS_ANNOTATION, Remove Class Annotation Remove Class Annotation	@RunWith(PowerMockRunner.class) in class com.xxl.job.core.biz.impl.ExecutorBizImplTest
f754b1ce6d99b6a611e806905c27c9753e4b1e4a,REMOVE_CLASS_ANNOTATION, Remove Class Annotation Remove Class Annotation	@PowerMockIgnore({"javax.management.*"}) in class com.xxl.job.core.biz.impl.ExecutorBizImplTest
f754b1ce6d99b6a611e806905c27c9753e4b1e4a,RENAME_METHOD, Rename Method Rename Method	public beatOutputNotNull() : void renamed to public beat() : void in class com.xxl.job.core.biz.impl.ExecutorBizImplTest
f754b1ce6d99b6a611e806905c27c9753e4b1e4a,REPLACE_VARIABLE_WITH_ATTRIBUTE, Replace Variable With Attribute Replace Variable With Attribute	objectUnderTest : ExecutorBizImpl to executorBiz : ExecutorBiz in method public beat() : void from class com.xxl.job.core.biz.impl.ExecutorBizImplTest
f754b1ce6d99b6a611e806905c27c9753e4b1e4a,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	objectUnderTest : ExecutorBizImpl to executorBiz : ExecutorBiz in method public beat() : void from class com.xxl.job.core.biz.impl.ExecutorBizImplTest
